date,station,swe_name,lat_name,count,factor
2004-05-26,Göteborg,Betula,NA,6,1
2004-05-26,Göteborg,Quercus,NA,1,1
2004-05-27,Göteborg,Betula,NA,4,1
2004-05-27,Göteborg,Poaceae,NA,4,1
2004-05-27,Göteborg,Quercus,NA,5,1
2004-05-28,Göteborg,Betula,NA,1,1
2004-05-28,Göteborg,Poaceae,NA,5,1
2004-05-28,Göteborg,Quercus,NA,2,1
2004-05-29,Göteborg,Betula,NA,5,1
2004-05-29,Göteborg,Quercus,NA,4,1
2004-05-30,Göteborg,Betula,NA,3,1
2004-05-30,Göteborg,Poaceae,NA,5,1
2004-05-30,Göteborg,Quercus,NA,5,1
2004-05-31,Göteborg,Betula,NA,2,1
2004-05-31,Göteborg,Poaceae,NA,4,1
2004-05-31,Göteborg,Quercus,NA,7,1
2004-06-01,Göteborg,Betula,NA,3,1
2004-06-01,Göteborg,Poaceae,NA,8,1
2004-06-01,Göteborg,Quercus,NA,7,1
2004-06-02,Göteborg,Betula,NA,3,1
2004-06-02,Göteborg,Poaceae,NA,10,1
2004-06-02,Göteborg,Quercus,NA,3,1
2004-06-03,Göteborg,Betula,NA,1,1
2004-06-03,Göteborg,Poaceae,NA,12,1
2004-06-03,Göteborg,Quercus,NA,1,1
2004-06-04,Göteborg,Poaceae,NA,12,1
2004-06-04,Göteborg,Quercus,NA,1,1
2004-06-05,Göteborg,Betula,NA,2,1
2004-06-05,Göteborg,Poaceae,NA,14,1
2004-06-05,Göteborg,Quercus,NA,2,1
2004-06-06,Göteborg,Betula,NA,1,1
2004-06-06,Göteborg,Poaceae,NA,10,1
2004-06-06,Göteborg,Quercus,NA,1,1
2004-06-07,Göteborg,Poaceae,NA,9,1
2004-06-08,Göteborg,Betula,NA,2,1
2004-06-08,Göteborg,Poaceae,NA,13,1
2004-06-09,Göteborg,Poaceae,NA,18,1
2004-06-09,Göteborg,Quercus,NA,1,1
2004-06-10,Göteborg,Betula,NA,1,1
2004-06-10,Göteborg,Poaceae,NA,13,1
2004-06-10,Göteborg,Quercus,NA,2,1
2004-06-11,Göteborg,Poaceae,NA,9,1
2004-06-12,Göteborg,Betula,NA,5,1
2004-06-12,Göteborg,Poaceae,NA,25,1
2004-06-13,Göteborg,Betula,NA,2,1
2004-06-13,Göteborg,Poaceae,NA,37,1
2004-06-14,Göteborg,Betula,NA,1,1
2004-06-14,Göteborg,Poaceae,NA,15,1
2004-06-14,Göteborg,Quercus,NA,1,1
2004-06-15,Göteborg,Betula,NA,2,1
2004-06-15,Göteborg,Poaceae,NA,16,1
2004-06-16,Göteborg,Betula,NA,1,1
2004-06-16,Göteborg,Poaceae,NA,12,1
2004-06-16,Göteborg,Quercus,NA,1,1
2004-06-17,Göteborg,Poaceae,NA,8,1
2004-06-18,Göteborg,Betula,NA,1,1
2004-06-18,Göteborg,Poaceae,NA,29,1
2004-06-19,Göteborg,Poaceae,NA,17,1
2004-06-20,Göteborg,Poaceae,NA,2,1
2004-06-21,Göteborg,Poaceae,NA,19,1
2004-06-22,Göteborg,Poaceae,NA,13,1
2004-06-23,Göteborg,Poaceae,NA,39,1
2004-06-24,Göteborg,Poaceae,NA,4,1
2004-06-25,Göteborg,Poaceae,NA,2,1
2004-06-26,Göteborg,Poaceae,NA,16,1
2004-06-27,Göteborg,Poaceae,NA,19,1
2004-06-28,Göteborg,Poaceae,NA,19,1
2004-06-29,Göteborg,Poaceae,NA,6,1
2004-06-30,Göteborg,Poaceae,NA,41,1
2004-07-01,Göteborg,Poaceae,NA,18,1
2004-07-02,Göteborg,Poaceae,NA,14,1
2004-07-03,Göteborg,Poaceae,NA,15,1
2004-07-04,Göteborg,Poaceae,NA,8,1
2004-07-05,Göteborg,Poaceae,NA,39,1
2004-07-06,Göteborg,Poaceae,NA,11,1
2004-07-07,Göteborg,Betula,NA,1,1
2004-07-07,Göteborg,Poaceae,NA,13,1
2004-07-08,Göteborg,Poaceae,NA,69,1
2004-07-09,Göteborg,Poaceae,NA,7,1
2004-07-11,Göteborg,Poaceae,NA,5,1
2004-07-12,Göteborg,Poaceae,NA,36,1
2004-07-13,Göteborg,Poaceae,NA,8,1
2004-07-14,Göteborg,Betula,NA,1,1
2004-07-14,Göteborg,Poaceae,NA,7,1
2004-07-15,Göteborg,Poaceae,NA,5,1
2004-07-16,Göteborg,Poaceae,NA,8,1
2004-07-17,Göteborg,Poaceae,NA,44,1
2004-07-18,Göteborg,Poaceae,NA,8,1
2004-07-19,Göteborg,Poaceae,NA,3,1
2004-07-20,Göteborg,Poaceae,NA,12,1
2004-07-21,Göteborg,Poaceae,NA,8,1
2004-07-23,Göteborg,Poaceae,NA,14,1
2004-07-24,Göteborg,Poaceae,NA,19,1
2004-07-25,Göteborg,Poaceae,NA,2,1
2004-07-27,Göteborg,Poaceae,NA,4,1
2004-07-28,Göteborg,Poaceae,NA,3,1
2004-07-29,Göteborg,Poaceae,NA,2,1
2004-07-30,Göteborg,Poaceae,NA,2,1
2004-07-31,Göteborg,Poaceae,NA,19,1
2004-08-01,Göteborg,Poaceae,NA,15,1
2004-08-02,Göteborg,Betula,NA,1,1
2004-08-02,Göteborg,Poaceae,NA,7,1
2004-08-03,Göteborg,Poaceae,NA,1,1
2004-08-04,Göteborg,Poaceae,NA,7,1
2004-08-05,Göteborg,Poaceae,NA,4,1
2004-08-06,Göteborg,Poaceae,NA,8,1
2004-08-07,Göteborg,Poaceae,NA,4,1
2004-08-08,Göteborg,Poaceae,NA,5,1
2004-08-09,Göteborg,Poaceae,NA,5,1
2004-08-10,Göteborg,Poaceae,NA,2,1
2004-08-11,Göteborg,Poaceae,NA,2,1
2004-08-12,Göteborg,Poaceae,NA,5,1
2004-08-13,Göteborg,Poaceae,NA,5,1
2004-08-14,Göteborg,Poaceae,NA,3,1
2004-08-15,Göteborg,Poaceae,NA,3,1
2004-08-16,Göteborg,Poaceae,NA,1,1
2004-08-18,Göteborg,Betula,NA,1,1
2004-08-18,Göteborg,Poaceae,NA,5,1
2004-08-19,Göteborg,Betula,NA,1,1
2004-08-19,Göteborg,Poaceae,NA,2,1
2004-08-20,Göteborg,Betula,NA,1,1
2004-08-20,Göteborg,Poaceae,NA,2,1
2004-08-21,Göteborg,Poaceae,NA,2,1
2004-08-22,Göteborg,Betula,NA,1,1
2004-08-22,Göteborg,Poaceae,NA,1,1
2004-08-23,Göteborg,Poaceae,NA,5,1
2004-08-24,Göteborg,Poaceae,NA,1,1
2004-08-26,Göteborg,Poaceae,NA,2,1
2004-08-28,NA,Poaceae,NA,3,NA
2004-08-30,Göteborg,Alnus,NA,1,1
2004-09-02,Göteborg,Poaceae,NA,1,1
2004-09-03,Göteborg,Poaceae,NA,3,1
2004-09-04,Göteborg,Poaceae,NA,3,1
2004-09-05,Göteborg,Poaceae,NA,7,1
2004-09-06,Göteborg,Poaceae,NA,3,1
2004-09-07,Göteborg,Poaceae,NA,8,1
2004-09-08,Göteborg,Poaceae,NA,2,1
2004-09-09,Göteborg,Poaceae,NA,2,1
2004-09-10,Göteborg,Poaceae,NA,2,1
2004-09-11,Göteborg,Poaceae,NA,4,1
2004-09-12,Göteborg,Poaceae,NA,2,1
2004-09-14,Göteborg,Betula,NA,1,1
2004-09-14,Göteborg,Poaceae,NA,2,1
2004-09-15,Göteborg,Poaceae,NA,2,1
2004-09-16,Göteborg,Betula,NA,1,1
2004-09-17,Göteborg,Poaceae,NA,1,1
2004-09-20,Göteborg,Betula,NA,1,1
2004-09-22,Göteborg,Poaceae,NA,2,1
2004-09-26,Göteborg,Poaceae,NA,1,1
2004-09-27,Göteborg,Betula,NA,2,1
2004-09-27,Göteborg,Poaceae,NA,1,1
2004-09-28,Göteborg,Betula,NA,1,1
2004-09-28,Göteborg,Poaceae,NA,2,1
2004-10-01,Göteborg,Poaceae,NA,1,1
2004-03-22,Malmö,Alnus,NA,7,1
2004-03-22,Malmö,Corylus,NA,1,1
2004-03-23,Malmö,Alnus,NA,1,1
2004-03-24,Malmö,Alnus,NA,16,1
2004-03-25,Malmö,Alnus,NA,60,1
2004-03-25,Malmö,Betula,NA,1,1
2004-03-25,Malmö,Corylus,NA,5,1
2004-03-26,Malmö,Alnus,NA,11,1
2004-03-27,Malmö,Alnus,NA,4,1
2004-03-29,Malmö,Alnus,NA,5,1
2004-03-29,Malmö,Corylus,NA,1,1
2004-03-30,Malmö,Alnus,NA,3,1
2004-03-30,Malmö,Corylus,NA,1,1
2004-03-31,Malmö,Alnus,NA,103,1
2004-03-31,Malmö,Corylus,NA,1,1
2004-03-31,Malmö,Ulmus,NA,12,1
2004-04-01,Malmö,Alnus,NA,42,1
2004-04-01,Malmö,Corylus,NA,2,1
2004-04-01,Malmö,Salix,NA,1,1
2004-04-01,Malmö,Ulmus,NA,20,1
2004-04-02,Malmö,Alnus,NA,23,1
2004-04-02,Malmö,Betula,NA,1,1
2004-04-02,Malmö,Corylus,NA,1,1
2004-04-02,Malmö,Salix,NA,5,1
2004-04-02,Malmö,Ulmus,NA,7,1
2004-04-03,Malmö,Alnus,NA,5,1
2004-04-03,Malmö,Betula,NA,1,1
2004-04-03,Malmö,Ulmus,NA,18,1
2004-04-04,Malmö,Alnus,NA,3,1
2004-04-04,Malmö,Betula,NA,55,1
2004-04-04,Malmö,Quercus,NA,3,1
2004-04-04,Malmö,Salix,NA,1,1
2004-04-04,Malmö,Ulmus,NA,5,1
2004-04-05,Malmö,Alnus,NA,2,1
2004-04-05,Malmö,Betula,NA,28,1
2004-04-05,Malmö,Salix,NA,4,1
2004-04-05,Malmö,Ulmus,NA,23,1
2004-04-06,Malmö,Betula,NA,2,1
2004-04-06,Malmö,Ulmus,NA,5,1
2004-04-07,Malmö,Ulmus,NA,20,1
2004-04-08,Malmö,Alnus,NA,3,1
2004-04-08,Malmö,Salix,NA,2,1
2004-04-08,Malmö,Ulmus,NA,22,1
2004-04-09,Malmö,Alnus,NA,69,1
2004-04-09,Malmö,Corylus,NA,1,1
2004-04-09,Malmö,Salix,NA,8,1
2004-04-09,Malmö,Ulmus,NA,318,1
2004-04-10,Malmö,Alnus,NA,8,1
2004-04-10,Malmö,Corylus,NA,1,1
2004-04-10,Malmö,Salix,NA,3,1
2004-04-10,Malmö,Ulmus,NA,233,1
2004-04-11,Malmö,Betula,NA,1,1
2004-04-11,Malmö,Salix,NA,3,1
2004-04-11,Malmö,Ulmus,NA,207,1
2004-04-12,Malmö,Salix,NA,1,1
2004-04-12,Malmö,Ulmus,NA,124,1
2004-04-13,Malmö,Betula,NA,1,1
2004-04-13,Malmö,Salix,NA,4,1
2004-04-13,Malmö,Ulmus,NA,162,1
2004-04-14,Malmö,Betula,NA,1,1
2004-04-14,Malmö,Salix,NA,5,1
2004-04-14,Malmö,Ulmus,NA,172,1
2004-04-15,Malmö,Betula,NA,103,1
2004-04-15,Malmö,Salix,NA,6,1
2004-04-15,Malmö,Ulmus,NA,123,1
2004-04-16,Malmö,Alnus,NA,1,1
2004-04-16,Malmö,Betula,NA,493,1
2004-04-16,Malmö,Salix,NA,7,1
2004-04-16,Malmö,Ulmus,NA,69,1
2004-04-17,Malmö,Alnus,NA,1,1
2004-04-17,Malmö,Betula,NA,487,1
2004-04-17,Malmö,Corylus,NA,1,1
2004-04-17,Malmö,Poaceae,NA,1,1
2004-04-17,Malmö,Salix,NA,14,1
2004-04-17,Malmö,Ulmus,NA,97,1
2004-04-18,Malmö,Alnus,NA,3,1
2004-04-18,Malmö,Betula,NA,650,1
2004-04-18,Malmö,Salix,NA,7,1
2004-04-18,Malmö,Ulmus,NA,27,1
2004-04-19,Malmö,Alnus,NA,1,1
2004-04-19,Malmö,Betula,NA,450,1
2004-04-19,Malmö,Poaceae,NA,1,1
2004-04-19,Malmö,Salix,NA,10,1
2004-04-19,Malmö,Ulmus,NA,23,1
2004-04-20,Malmö,Betula,NA,182,1
2004-04-20,Malmö,Salix,NA,9,1
2004-04-20,Malmö,Ulmus,NA,3,1
2004-04-21,Malmö,Betula,NA,155,1
2004-04-21,Malmö,Salix,NA,3,1
2004-04-21,Malmö,Ulmus,NA,4,1
2004-04-22,Malmö,Betula,NA,283,1
2004-04-22,Malmö,Salix,NA,2,1
2004-04-22,Malmö,Ulmus,NA,2,1
2004-04-23,Malmö,Betula,NA,170,1
2004-04-23,Malmö,Salix,NA,2,1
2004-04-23,Malmö,Ulmus,NA,1,1
2004-04-24,Malmö,Betula,NA,198,1
2004-04-24,Malmö,Corylus,NA,1,1
2004-04-24,Malmö,Poaceae,NA,1,1
2004-04-24,Malmö,Salix,NA,2,1
2004-04-24,Malmö,Ulmus,NA,2,1
2004-04-25,Malmö,Betula,NA,330,1
2004-04-25,Malmö,Salix,NA,1,1
2004-04-25,Malmö,Ulmus,NA,1,1
2004-04-26,Malmö,Betula,NA,85,1
2004-04-26,Malmö,Salix,NA,4,1
2004-04-26,Malmö,Ulmus,NA,1,1
2004-04-27,Malmö,Alnus,NA,2,1
2004-04-27,Malmö,Betula,NA,541,1
2004-04-27,Malmö,Salix,NA,19,1
2004-04-28,Malmö,Betula,NA,627,1
2004-04-28,Malmö,Salix,NA,37,1
2004-04-29,Malmö,Alnus,NA,2,1
2004-04-29,Malmö,Betula,NA,533,1
2004-04-29,Malmö,Salix,NA,53,1
2004-04-29,Malmö,Ulmus,NA,1,1
2004-04-30,Malmö,Betula,NA,382,1
2004-04-30,Malmö,Salix,NA,29,1
2004-04-30,Malmö,Ulmus,NA,1,1
2004-05-01,Malmö,Betula,NA,227,1
2004-05-01,Malmö,Poaceae,NA,1,1
2004-05-01,Malmö,Quercus,NA,1,1
2004-05-01,Malmö,Salix,NA,18,1
2004-05-02,Malmö,Alnus,NA,1,1
2004-05-02,Malmö,Betula,NA,221,1
2004-05-02,Malmö,Quercus,NA,1,1
2004-05-02,Malmö,Salix,NA,9,1
2004-05-03,Malmö,Betula,NA,10,1
2004-05-03,Malmö,Salix,NA,29,1
2004-05-04,Malmö,Betula,NA,59,1
2004-05-04,Malmö,Poaceae,NA,1,1
2004-05-04,Malmö,Quercus,NA,16,1
2004-05-04,Malmö,Salix,NA,54,1
2004-05-04,Malmö,Ulmus,NA,1,1
2004-05-05,Malmö,Betula,NA,135,1
2004-05-05,Malmö,Poaceae,NA,2,1
2004-05-05,Malmö,Quercus,NA,38,1
2004-05-05,Malmö,Salix,NA,89,1
2004-05-05,Malmö,Ulmus,NA,1,1
2004-05-06,Malmö,Alnus,NA,1,1
2004-05-06,Malmö,Betula,NA,57,1
2004-05-06,Malmö,Poaceae,NA,1,1
2004-05-06,Malmö,Quercus,NA,13,1
2004-05-06,Malmö,Salix,NA,28,1
2004-05-07,Malmö,Betula,NA,71,1
2004-05-07,Malmö,Quercus,NA,16,1
2004-05-07,Malmö,Salix,NA,16,1
2004-05-08,Malmö,Betula,NA,6,1
2004-05-08,Malmö,Poaceae,NA,1,1
2004-05-08,Malmö,Quercus,NA,14,1
2004-05-08,Malmö,Salix,NA,2,1
2004-05-09,Malmö,Betula,NA,80,1
2004-05-09,Malmö,Poaceae,NA,2,1
2004-05-09,Malmö,Quercus,NA,82,1
2004-05-09,Malmö,Salix,NA,9,1
2004-05-10,Malmö,Alnus,NA,3,1
2004-05-10,Malmö,Betula,NA,179,1
2004-05-10,Malmö,Quercus,NA,171,1
2004-05-10,Malmö,Salix,NA,4,1
2004-05-11,Malmö,Betula,NA,39,1
2004-05-11,Malmö,Poaceae,NA,1,1
2004-05-11,Malmö,Quercus,NA,155,1
2004-05-11,Malmö,Salix,NA,4,1
2004-05-12,Malmö,Betula,NA,6,1
2004-05-12,Malmö,Quercus,NA,9,1
2004-05-12,Malmö,Salix,NA,1,1
2004-05-13,Malmö,Betula,NA,15,1
2004-05-13,Malmö,Poaceae,NA,2,1
2004-05-13,Malmö,Quercus,NA,51,1
2004-05-13,Malmö,Salix,NA,3,1
2004-05-14,Malmö,Betula,NA,6,1
2004-05-14,Malmö,Poaceae,NA,3,1
2004-05-14,Malmö,Quercus,NA,67,1
2004-05-14,Malmö,Salix,NA,1,1
2004-05-15,Malmö,Betula,NA,10,1
2004-05-15,Malmö,Poaceae,NA,6,1
2004-05-15,Malmö,Quercus,NA,105,1
2004-05-15,Malmö,Salix,NA,3,1
2004-05-16,Malmö,Betula,NA,13,1
2004-05-16,Malmö,Poaceae,NA,1,1
2004-05-16,Malmö,Quercus,NA,88,1
2004-05-16,Malmö,Salix,NA,1,1
2004-05-17,Malmö,Betula,NA,1,1
2004-05-17,Malmö,Poaceae,NA,1,1
2004-05-17,Malmö,Quercus,NA,85,1
2004-05-18,Malmö,Betula,NA,15,1
2004-05-18,Malmö,Poaceae,NA,6,1
2004-05-18,Malmö,Quercus,NA,95,1
2004-05-18,Malmö,Salix,NA,2,1
2004-05-19,Malmö,Betula,NA,20,1
2004-05-19,Malmö,Quercus,NA,55,1
2004-05-19,Malmö,Salix,NA,2,1
2004-05-20,Malmö,Betula,NA,2,1
2004-05-20,Malmö,Poaceae,NA,2,1
2004-05-20,Malmö,Quercus,NA,12,1
2004-05-21,Malmö,Betula,NA,2,1
2004-05-21,Malmö,Quercus,NA,13,1
2004-05-22,Malmö,Betula,NA,2,1
2004-05-22,Malmö,Poaceae,NA,1,1
2004-05-22,Malmö,Quercus,NA,4,1
2004-05-23,Malmö,Betula,NA,7,1
2004-05-23,Malmö,Poaceae,NA,2,1
2004-05-23,Malmö,Quercus,NA,7,1
2004-05-23,Malmö,Salix,NA,1,1
2004-05-24,Malmö,Betula,NA,3,1
2004-05-24,Malmö,Poaceae,NA,3,1
2004-05-24,Malmö,Quercus,NA,5,1
2004-05-24,Malmö,Salix,NA,1,1
2004-05-25,Malmö,Betula,NA,2,1
2004-05-25,Malmö,Poaceae,NA,5,1
2004-05-25,Malmö,Quercus,NA,5,1
2004-05-26,Malmö,Alnus,NA,2,1
2004-05-26,Malmö,Poaceae,NA,2,1
2004-05-27,Malmö,Poaceae,NA,1,1
2004-05-28,Malmö,Poaceae,NA,3,1
2004-05-28,Malmö,Quercus,NA,2,1
2004-05-29,Malmö,Betula,NA,1,1
2004-05-29,Malmö,Poaceae,NA,8,1
2004-05-29,Malmö,Quercus,NA,2,1
2004-05-30,Malmö,Betula,NA,2,1
2004-05-30,Malmö,Poaceae,NA,7,1
2004-05-30,Malmö,Quercus,NA,5,1
2004-05-31,Malmö,Betula,NA,2,1
2004-05-31,Malmö,Poaceae,NA,5,1
2004-05-31,Malmö,Quercus,NA,8,1
2004-06-01,Malmö,Betula,NA,1,1
2004-06-01,Malmö,Poaceae,NA,2,1
2004-06-01,Malmö,Quercus,NA,3,1
2004-06-02,Malmö,Poaceae,NA,4,1
2004-06-02,Malmö,Quercus,NA,5,1
2004-06-03,Malmö,Poaceae,NA,13,1
2004-06-03,Malmö,Quercus,NA,1,1
2004-06-04,Malmö,Betula,NA,2,1
2004-06-04,Malmö,Poaceae,NA,20,1
2004-06-04,Malmö,Quercus,NA,2,1
2004-06-05,Malmö,Poaceae,NA,12,1
2004-06-06,Malmö,Poaceae,NA,35,1
2004-06-07,Malmö,Poaceae,NA,40,1
2004-06-08,Malmö,Betula,NA,2,1
2004-06-08,Malmö,Poaceae,NA,15,1
2004-06-09,Malmö,Betula,NA,1,1
2004-06-09,Malmö,Poaceae,NA,21,1
2004-06-10,Malmö,Poaceae,NA,99,1
2004-06-11,Malmö,Betula,NA,1,1
2004-06-11,Malmö,Poaceae,NA,238,1
2004-06-12,Malmö,Poaceae,NA,72,1
2004-06-13,Malmö,Betula,NA,1,1
2004-06-13,Malmö,Poaceae,NA,168,1
2004-06-14,Malmö,Betula,NA,1,1
2004-06-14,Malmö,Poaceae,NA,229,1
2004-06-15,Malmö,Betula,NA,3,1
2004-06-15,Malmö,Poaceae,NA,43,1
2004-06-16,Malmö,Betula,NA,4,1
2004-06-16,Malmö,Poaceae,NA,34,1
2004-06-16,Malmö,Quercus,NA,1,1
2004-06-17,Malmö,Poaceae,NA,6,1
2004-06-18,Malmö,Poaceae,NA,1,1
2004-06-19,Malmö,Poaceae,NA,9,1
2004-06-20,Malmö,Betula,NA,1,1
2004-06-20,Malmö,Poaceae,NA,24,1
2004-06-21,Malmö,Betula,NA,1,1
2004-06-21,Malmö,Poaceae,NA,36,1
2004-06-22,Malmö,Poaceae,NA,64,1
2004-06-23,Malmö,Poaceae,NA,39,1
2004-06-24,Malmö,Betula,NA,2,1
2004-06-24,Malmö,Poaceae,NA,11,1
2004-06-25,Malmö,Betula,NA,1,1
2004-06-25,Malmö,Poaceae,NA,17,1
2004-06-26,Malmö,Poaceae,NA,22,1
2004-06-27,Malmö,Poaceae,NA,108,1
2004-06-28,Malmö,Poaceae,NA,31,1
2004-06-29,Malmö,Poaceae,NA,18,1
2004-06-30,Malmö,Poaceae,NA,50,1
2004-07-01,Malmö,Poaceae,NA,5,1
2004-07-02,Malmö,Poaceae,NA,32,1
2004-07-03,Malmö,Poaceae,NA,18,1
2004-07-04,Malmö,Poaceae,NA,2,1
2004-07-05,Malmö,Poaceae,NA,23,1
2004-07-06,Malmö,Poaceae,NA,24,1
2004-07-07,Malmö,Poaceae,NA,32,1
2004-07-08,Malmö,Poaceae,NA,85,1
2004-07-09,Malmö,Poaceae,NA,55,1
2004-07-10,Malmö,Poaceae,NA,17,1
2004-07-11,Malmö,Poaceae,NA,2,1
2004-07-12,Malmö,Poaceae,NA,13,1
2004-07-13,Malmö,Betula,NA,1,1
2004-07-13,Malmö,Poaceae,NA,23,1
2004-07-14,Malmö,Poaceae,NA,8,1
2004-07-15,Malmö,Poaceae,NA,6,1
2004-07-16,Malmö,Poaceae,NA,47,1
2004-07-17,Malmö,Poaceae,NA,48,1
2004-07-18,Malmö,Poaceae,NA,41,1
2004-07-19,Malmö,Poaceae,NA,1,1
2004-07-20,Malmö,Poaceae,NA,22,1
2004-07-21,Malmö,Poaceae,NA,2,1
2004-07-23,Malmö,Poaceae,NA,1,1
2004-07-24,Malmö,Poaceae,NA,20,1
2004-07-25,Malmö,Poaceae,NA,11,1
2004-07-26,Malmö,Poaceae,NA,1,1
2004-07-27,Malmö,Poaceae,NA,12,1
2004-07-28,Malmö,Poaceae,NA,9,1
2004-07-29,Malmö,Poaceae,NA,9,1
2004-07-30,Malmö,Poaceae,NA,10,1
2004-07-31,Malmö,Poaceae,NA,23,1
2004-08-01,Malmö,Poaceae,NA,10,1
2004-08-02,Malmö,Poaceae,NA,1,1
2004-08-04,Malmö,Poaceae,NA,1,1
2004-08-05,Malmö,Betula,NA,1,1
2004-08-05,Malmö,Poaceae,NA,7,1
2004-08-06,Malmö,Poaceae,NA,5,1
2004-08-07,Malmö,Poaceae,NA,4,1
2004-08-08,Malmö,Poaceae,NA,8,1
2004-08-09,Malmö,Poaceae,NA,1,1
2004-08-10,Malmö,Poaceae,NA,3,1
2004-08-11,Malmö,Poaceae,NA,1,1
2004-08-12,Malmö,Poaceae,NA,2,1
2004-08-13,Malmö,Poaceae,NA,1,1
2004-08-15,Malmö,Poaceae,NA,8,1
2004-08-17,Malmö,Poaceae,NA,3,1
2004-08-18,Malmö,Poaceae,NA,3,1
2004-08-19,Malmö,Poaceae,NA,9,1
2004-08-20,Malmö,Poaceae,NA,5,1
2004-08-22,Malmö,Poaceae,NA,4,1
2004-08-24,Malmö,Poaceae,NA,6,1
2004-08-26,Malmö,Poaceae,NA,2,1
2004-08-29,Malmö,Poaceae,NA,4,1
2004-08-30,Malmö,Poaceae,NA,1,1
2004-08-31,Malmö,Poaceae,NA,1,1
2004-09-01,Malmö,Poaceae,NA,1,1
2004-09-02,Malmö,Poaceae,NA,2,1
2004-09-03,Malmö,Poaceae,NA,3,1
2004-09-04,Malmö,Poaceae,NA,9,1
2004-09-05,Malmö,Poaceae,NA,3,1
2004-09-06,Malmö,Poaceae,NA,2,1
2004-09-07,Malmö,Poaceae,NA,3,1
2004-09-08,Malmö,Betula,NA,1,1
2004-09-08,Malmö,Poaceae,NA,3,1
2004-09-09,Malmö,Poaceae,NA,7,1
2004-09-10,Malmö,Poaceae,NA,10,1
2004-09-11,Malmö,Poaceae,NA,8,1
2004-09-12,Malmö,Poaceae,NA,3,1
2004-09-13,Malmö,Poaceae,NA,1,1
2004-09-14,Malmö,Poaceae,NA,3,1
2004-09-15,Malmö,Poaceae,NA,6,1
2004-09-17,Malmö,Poaceae,NA,1,1
2004-09-18,Malmö,Poaceae,NA,1,1
2004-09-19,Malmö,Poaceae,NA,3,1
2004-09-22,Malmö,Poaceae,NA,1,1
2004-09-25,Malmö,Poaceae,NA,4,1
2004-09-27,Malmö,Alnus,NA,1,1
2004-09-27,Malmö,Poaceae,NA,2,1
2004-09-30,Malmö,Poaceae,NA,2,1
2004-10-02,Malmö,Poaceae,NA,3,1
2004-10-03,Malmö,Poaceae,NA,1,1
2004-10-04,Malmö,Poaceae,NA,2,1
2005-03-05,Göteborg,Corylus,NA,2,1
2005-03-07,Göteborg,Alnus,NA,1,1
2005-03-07,Göteborg,Corylus,NA,1,1
2005-03-08,Göteborg,Alnus,NA,4,1
2005-03-08,Göteborg,Corylus,NA,1,1
2005-03-10,Göteborg,Alnus,NA,1,1
2005-03-14,Göteborg,Betula,NA,1,1
2005-03-18,Göteborg,Alnus,NA,1,1
2005-03-19,Göteborg,Alnus,NA,1,1
2005-03-19,Göteborg,Betula,NA,1,1
2005-03-19,Göteborg,Corylus,NA,1,1
2005-03-20,Göteborg,Alnus,NA,1,1
2005-03-21,Göteborg,Alnus,NA,1,1
2005-03-22,Göteborg,Alnus,NA,1,1
2005-03-22,Göteborg,Betula,NA,1,1
2005-03-23,Göteborg,Alnus,NA,4,1
2005-03-25,Göteborg,Alnus,NA,1,1
2005-03-25,Göteborg,Betula,NA,1,1
2005-03-26,Göteborg,Alnus,NA,4,1
2005-03-26,Göteborg,Corylus,NA,1,1
2005-03-27,Göteborg,Alnus,NA,32,1
2005-03-27,Göteborg,Corylus,NA,4,1
2005-03-28,Göteborg,Alnus,NA,41,1
2005-03-28,Göteborg,Corylus,NA,1,1
2005-03-29,Göteborg,Alnus,NA,16,1
2005-03-30,Göteborg,Alnus,NA,99,1
2005-03-30,Göteborg,Corylus,NA,1,1
2005-03-31,Göteborg,Alnus,NA,42,1
2005-03-31,Göteborg,Corylus,NA,2,1
2005-04-01,Göteborg,Alnus,NA,78,1
2005-04-01,Göteborg,Corylus,NA,2,1
2005-04-02,Göteborg,Alnus,NA,85,1
2005-04-03,Göteborg,Alnus,NA,62,1
2005-04-03,Göteborg,Salix,NA,3,1
2005-04-04,Göteborg,Alnus,NA,107,1
2005-04-04,Göteborg,Betula,NA,3,1
2005-04-04,Göteborg,Corylus,NA,4,1
2005-04-04,Göteborg,Salix,NA,8,1
2005-04-05,Göteborg,Alnus,NA,26,1
2005-04-05,Göteborg,Betula,NA,5,1
2005-04-05,Göteborg,Corylus,NA,1,1
2005-04-05,Göteborg,Salix,NA,4,1
2005-04-05,Göteborg,Ulmus,NA,1,1
2005-04-06,Göteborg,Alnus,NA,20,1
2005-04-06,Göteborg,Betula,NA,1,1
2005-04-06,Göteborg,Corylus,NA,2,1
2005-04-06,Göteborg,Poaceae,NA,3,1
2005-04-07,Göteborg,Alnus,NA,6,1
2005-04-07,Göteborg,Betula,NA,8,1
2005-04-07,Göteborg,Salix,NA,2,1
2005-04-07,Göteborg,Ulmus,NA,1,1
2005-04-09,Göteborg,Alnus,NA,3,1
2005-04-09,Göteborg,Ulmus,NA,3,1
2005-04-10,Göteborg,Alnus,NA,2,1
2005-04-11,Göteborg,Alnus,NA,25,1
2005-04-11,Göteborg,Ulmus,NA,3,1
2005-04-12,Göteborg,Alnus,NA,2,1
2005-04-12,Göteborg,Salix,NA,1,1
2005-04-12,Göteborg,Ulmus,NA,1,1
